"","INC_DAYH","AVG_DISP_SEC","AVG_TRAV_SEC","CALL_QTY","INC_DOW","INC_H","INC_YMD"
"4368",2013-07-02 00:00:00,56.0973451327434,457.633928571429,113,2,0,2013-07-02
"4369",2013-07-02 01:00:00,46.47,409.268041237113,100,2,1,2013-07-02
"4370",2013-07-02 02:00:00,53.6744186046512,406.505882352941,86,2,2,2013-07-02
"4371",2013-07-02 03:00:00,27.6172839506173,393.876543209877,81,2,3,2013-07-02
"4372",2013-07-02 04:00:00,27.2142857142857,384.144927536232,70,2,4,2013-07-02
"4373",2013-07-02 05:00:00,25.0845070422535,349.557142857143,71,2,5,2013-07-02
"4374",2013-07-02 06:00:00,59.9764705882353,437.493975903614,85,2,6,2013-07-02
"4375",2013-07-02 07:00:00,76.7297297297297,464.183486238532,111,2,7,2013-07-02
"4376",2013-07-02 08:00:00,28.2542372881356,423.706896551724,118,2,8,2013-07-02
"4377",2013-07-02 09:00:00,33.9390243902439,398.519230769231,164,2,9,2013-07-02
"4378",2013-07-02 10:00:00,30.3210526315789,414.838709677419,190,2,10,2013-07-02
"4379",2013-07-02 11:00:00,55.621359223301,444.676923076923,206,2,11,2013-07-02
"4380",2013-07-02 12:00:00,57.9138755980861,472.446078431373,209,2,12,2013-07-02
"4381",2013-07-02 13:00:00,170.402010050251,481.146596858639,199,2,13,2013-07-02
"4382",2013-07-02 14:00:00,51.9555555555556,493.354285714286,180,2,14,2013-07-02
"4383",2013-07-02 15:00:00,78.3270142180095,487.956097560976,211,2,15,2013-07-02
"4384",2013-07-02 16:00:00,89.5707070707071,511.760416666667,198,2,16,2013-07-02
"4385",2013-07-02 17:00:00,79.8263157894737,509.16577540107,190,2,17,2013-07-02
"4386",2013-07-02 18:00:00,38.765,426.617346938775,200,2,18,2013-07-02
"4387",2013-07-02 19:00:00,48.2890995260664,439.09756097561,211,2,19,2013-07-02
"4388",2013-07-02 20:00:00,118.228155339806,463.575,206,2,20,2013-07-02
"4389",2013-07-02 21:00:00,43.7336448598131,434.157894736842,214,2,21,2013-07-02
"4390",2013-07-02 22:00:00,53.1629213483146,460,178,2,22,2013-07-02
"4391",2013-07-02 23:00:00,92.2035928143713,474.38125,167,2,23,2013-07-02
"4392",2013-07-03 00:00:00,54.969696969697,450.9765625,132,3,0,2013-07-03
"4393",2013-07-03 01:00:00,33.5,410.768421052632,98,3,1,2013-07-03
"4394",2013-07-03 02:00:00,28.3,402.436781609195,90,3,2,2013-07-03
"4395",2013-07-03 03:00:00,45.253164556962,407.56,79,3,3,2013-07-03
"4396",2013-07-03 04:00:00,29.6896551724138,435.385964912281,58,3,4,2013-07-03
"4397",2013-07-03 05:00:00,26.6315789473684,339.333333333333,57,3,5,2013-07-03
"4398",2013-07-03 06:00:00,26.547619047619,417.506172839506,84,3,6,2013-07-03
"4399",2013-07-03 07:00:00,32.4608695652174,428.725663716814,115,3,7,2013-07-03
"4400",2013-07-03 08:00:00,31.9795918367347,415.713286713287,147,3,8,2013-07-03
"4401",2013-07-03 09:00:00,46.8277777777778,427.803370786517,180,3,9,2013-07-03
"4402",2013-07-03 10:00:00,24.8241758241758,380.707182320442,182,3,10,2013-07-03
"4403",2013-07-03 11:00:00,37.4555555555556,448.597701149425,180,3,11,2013-07-03
"4404",2013-07-03 12:00:00,54.1666666666667,473.290476190476,222,3,12,2013-07-03
"4405",2013-07-03 13:00:00,110.053921568627,521.646464646465,204,3,13,2013-07-03
"4406",2013-07-03 14:00:00,97.030612244898,547.248704663212,196,3,14,2013-07-03
"4407",2013-07-03 15:00:00,267.837962962963,592.5,216,3,15,2013-07-03
"4408",2013-07-03 16:00:00,135.424657534247,496.315533980583,219,3,16,2013-07-03
"4409",2013-07-03 17:00:00,146.862068965517,529.445454545455,232,3,17,2013-07-03
"4410",2013-07-03 18:00:00,54.1414634146341,471.289340101523,205,3,18,2013-07-03
"4411",2013-07-03 19:00:00,45.7049180327869,500.605555555556,183,3,19,2013-07-03
"4412",2013-07-03 20:00:00,64.2135922330097,492.666666666667,206,3,20,2013-07-03
"4413",2013-07-03 21:00:00,111.019323671498,472.218905472637,207,3,21,2013-07-03
"4414",2013-07-03 22:00:00,172.14358974359,489.801047120419,195,3,22,2013-07-03
"4415",2013-07-03 23:00:00,65.6494252873563,425.451219512195,174,3,23,2013-07-03
"4416",2013-07-04 00:00:00,392.482014388489,396.380597014925,139,4,0,2013-07-04
"4417",2013-07-04 01:00:00,47.6299212598425,393.09756097561,127,4,1,2013-07-04
"4418",2013-07-04 02:00:00,50.1269841269841,388.548387096774,126,4,2,2013-07-04
"4419",2013-07-04 03:00:00,44.2583333333333,384.224137931034,120,4,3,2013-07-04
"4420",2013-07-04 04:00:00,29.469387755102,340.758241758242,98,4,4,2013-07-04
"4421",2013-07-04 05:00:00,31.1927710843373,398.59756097561,83,4,5,2013-07-04
"4422",2013-07-04 06:00:00,64.0595238095238,452.329268292683,84,4,6,2013-07-04
"4423",2013-07-04 07:00:00,66.6309523809524,422.09756097561,84,4,7,2013-07-04
"4424",2013-07-04 08:00:00,45.8793103448276,364.869565217391,116,4,8,2013-07-04
"4425",2013-07-04 09:00:00,25.4015748031496,344.896,127,4,9,2013-07-04
"4426",2013-07-04 10:00:00,25.4266666666667,389.496598639456,150,4,10,2013-07-04
"4427",2013-07-04 11:00:00,24.016,353.715447154472,125,4,11,2013-07-04
"4428",2013-07-04 12:00:00,33.7083333333333,409.48125,168,4,12,2013-07-04
"4429",2013-07-04 13:00:00,42.8100558659218,411.206896551724,179,4,13,2013-07-04
"4430",2013-07-04 14:00:00,35.9877300613497,415.341772151899,163,4,14,2013-07-04
"4431",2013-07-04 15:00:00,45.5670731707317,410.238993710692,164,4,15,2013-07-04
"4432",2013-07-04 16:00:00,37.9606741573034,377.337278106509,178,4,16,2013-07-04
"4433",2013-07-04 17:00:00,32.8730158730159,369.016574585635,189,4,17,2013-07-04
"4434",2013-07-04 18:00:00,38.5865921787709,371.919075144509,179,4,18,2013-07-04
"4435",2013-07-04 19:00:00,39.6951871657754,352.893854748603,187,4,19,2013-07-04
"4436",2013-07-04 20:00:00,102.707423580786,409.032407407407,229,4,20,2013-07-04
"4437",2013-07-04 21:00:00,150.926086956522,468.363636363636,230,4,21,2013-07-04
"4438",2013-07-04 22:00:00,266.122171945701,490.842857142857,221,4,22,2013-07-04
"4439",2013-07-04 23:00:00,240.548672566372,518.418604651163,226,4,23,2013-07-04
"4440",2013-07-05 00:00:00,531.923809523809,466.295566502463,210,5,0,2013-07-05
"4441",2013-07-05 01:00:00,624.771573604061,472.989130434783,197,5,1,2013-07-05
"4442",2013-07-05 02:00:00,515.604395604396,442.111764705882,182,5,2,2013-07-05
"4443",2013-07-05 03:00:00,324.279411764706,493.748031496063,136,5,3,2013-07-05
"4444",2013-07-05 04:00:00,305.5,394,128,5,4,2013-07-05
"4445",2013-07-05 05:00:00,166.619047619048,427.363636363636,105,5,5,2013-07-05
"4446",2013-07-05 06:00:00,41.5326086956522,434.163043478261,92,5,6,2013-07-05
"4447",2013-07-05 07:00:00,40.3,420.422680412371,100,5,7,2013-07-05
"4448",2013-07-05 08:00:00,27.2116788321168,397.691176470588,137,5,8,2013-07-05
"4449",2013-07-05 09:00:00,29.4252873563218,439.114457831325,174,5,9,2013-07-05
"4450",2013-07-05 10:00:00,31.3769633507853,424.11170212766,191,5,10,2013-07-05
"4451",2013-07-05 11:00:00,129.318965517241,476.838565022422,232,5,11,2013-07-05
"4452",2013-07-05 12:00:00,105.754807692308,454.621890547264,208,5,12,2013-07-05
"4453",2013-07-05 13:00:00,145.087557603687,500.526066350711,217,5,13,2013-07-05
"4454",2013-07-05 14:00:00,421.306201550388,536.355371900826,258,5,14,2013-07-05
"4455",2013-07-05 15:00:00,525.58407079646,608.472222222222,226,5,15,2013-07-05
"4456",2013-07-05 16:00:00,333.414285714286,442.425,210,5,16,2013-07-05
"4457",2013-07-05 17:00:00,275.65296803653,531.018779342723,219,5,17,2013-07-05
"4458",2013-07-05 18:00:00,175.456989247312,460.45,186,5,18,2013-07-05
"4459",2013-07-05 19:00:00,136.341708542714,444.952631578947,199,5,19,2013-07-05
"4460",2013-07-05 20:00:00,72.8102564102564,434.913513513514,195,5,20,2013-07-05
"4461",2013-07-05 21:00:00,89.1111111111111,466.854368932039,216,5,21,2013-07-05
"4462",2013-07-05 22:00:00,102.97191011236,464.37125748503,178,5,22,2013-07-05
"4463",2013-07-05 23:00:00,81.8012048192771,494.96855345912,166,5,23,2013-07-05
"4464",2013-07-06 00:00:00,134.5,465.5875,166,6,0,2013-07-06
"4465",2013-07-06 01:00:00,162.415584415584,422.340136054422,154,6,1,2013-07-06
"4466",2013-07-06 02:00:00,114.090277777778,467.585185185185,144,6,2,2013-07-06
"4467",2013-07-06 03:00:00,162.160377358491,409.601941747573,106,6,3,2013-07-06
"4468",2013-07-06 04:00:00,74.9655172413793,385.214285714286,87,6,4,2013-07-06
"4469",2013-07-06 05:00:00,50.9302325581395,382.5,86,6,5,2013-07-06
"4470",2013-07-06 06:00:00,41.5697674418605,468.642857142857,86,6,6,2013-07-06
"4471",2013-07-06 07:00:00,30.4021739130435,402.460674157303,92,6,7,2013-07-06
"4472",2013-07-06 08:00:00,30.5691056910569,412.633333333333,123,6,8,2013-07-06
"4473",2013-07-06 09:00:00,27.2230769230769,366.852713178295,130,6,9,2013-07-06
"4474",2013-07-06 10:00:00,33.3354430379747,343.920529801325,158,6,10,2013-07-06
"4475",2013-07-06 11:00:00,35.6172839506173,343.169811320755,162,6,11,2013-07-06
"4476",2013-07-06 12:00:00,42.8505747126437,415.017647058824,174,6,12,2013-07-06
"4477",2013-07-06 13:00:00,45.2011173184358,447.751445086705,179,6,13,2013-07-06
"4478",2013-07-06 14:00:00,52.4540540540541,450.977401129944,185,6,14,2013-07-06
"4479",2013-07-06 15:00:00,97.5049019607843,457.880208333333,204,6,15,2013-07-06
"4480",2013-07-06 16:00:00,89.9805825242718,438.8,206,6,16,2013-07-06
"4481",2013-07-06 17:00:00,61.8032786885246,427.844827586207,183,6,17,2013-07-06
"4482",2013-07-06 18:00:00,43.4065934065934,383.954802259887,182,6,18,2013-07-06
"4483",2013-07-06 19:00:00,37.0384615384615,397.710227272727,182,6,19,2013-07-06
"4484",2013-07-06 20:00:00,102.355263157895,440.032558139535,228,6,20,2013-07-06
"4485",2013-07-06 21:00:00,154.772277227723,514.089947089947,202,6,21,2013-07-06
"4486",2013-07-06 22:00:00,207.287878787879,495.491891891892,198,6,22,2013-07-06
"4487",2013-07-06 23:00:00,271.338095238095,521.035532994924,210,6,23,2013-07-06
"4488",2013-07-07 00:00:00,376.1875,569.262569832402,192,0,0,2013-07-07
"4489",2013-07-07 01:00:00,322.265895953757,592.99375,173,0,1,2013-07-07
"4490",2013-07-07 02:00:00,287.102409638554,450.277419354839,166,0,2,2013-07-07
"4491",2013-07-07 03:00:00,443.046979865772,474.977611940299,149,0,3,2013-07-07
"4492",2013-07-07 04:00:00,277.723076923077,474.252100840336,130,0,4,2013-07-07
"4493",2013-07-07 05:00:00,395.109090909091,443.777777777778,110,0,5,2013-07-07
"4494",2013-07-07 06:00:00,64.5416666666667,424.228260869565,96,0,6,2013-07-07
"4495",2013-07-07 07:00:00,36.0652173913044,352.911111111111,92,0,7,2013-07-07
"4496",2013-07-07 08:00:00,28.6535433070866,388.217741935484,127,0,8,2013-07-07
"4497",2013-07-07 09:00:00,31.8255033557047,395.383561643836,149,0,9,2013-07-07
"4498",2013-07-07 10:00:00,29.2413793103448,378.992957746479,145,0,10,2013-07-07
"4499",2013-07-07 11:00:00,30.2945736434109,391.18253968254,129,0,11,2013-07-07
"4500",2013-07-07 12:00:00,35.546511627907,378.589285714286,172,0,12,2013-07-07
"4501",2013-07-07 13:00:00,33.5297619047619,420.237804878049,168,0,13,2013-07-07
"4502",2013-07-07 14:00:00,51.6946107784431,405.327272727273,167,0,14,2013-07-07
"4503",2013-07-07 15:00:00,81.8651685393258,435.488095238095,178,0,15,2013-07-07
"4504",2013-07-07 16:00:00,129.104545454545,447.037558685446,220,0,16,2013-07-07
"4505",2013-07-07 17:00:00,49.1256281407035,414.936507936508,199,0,17,2013-07-07
"4506",2013-07-07 18:00:00,43.0636363636364,416.745283018868,220,0,18,2013-07-07
"4507",2013-07-07 19:00:00,79.0956937799043,434.980198019802,209,0,19,2013-07-07
"4508",2013-07-07 20:00:00,84.353488372093,485.453658536585,215,0,20,2013-07-07
"4509",2013-07-07 21:00:00,115.653658536585,494.424870466321,205,0,21,2013-07-07
"4510",2013-07-07 22:00:00,167.516129032258,494.494382022472,186,0,22,2013-07-07
"4511",2013-07-07 23:00:00,146.784172661871,482.022388059701,139,0,23,2013-07-07
"4512",2013-07-08 00:00:00,139.302013422819,436.4,149,1,0,2013-07-08
"4513",2013-07-08 01:00:00,110.954545454545,402.907407407407,110,1,1,2013-07-08
"4514",2013-07-08 02:00:00,90.5795454545455,445.904761904762,88,1,2,2013-07-08
"4515",2013-07-08 03:00:00,99.4096385542169,390.296296296296,83,1,3,2013-07-08
"4516",2013-07-08 04:00:00,37.3088235294118,390.384615384615,68,1,4,2013-07-08
"4517",2013-07-08 05:00:00,32.0178571428571,367.188679245283,56,1,5,2013-07-08
"4518",2013-07-08 06:00:00,63.3544303797468,432.739726027397,79,1,6,2013-07-08
"4519",2013-07-08 07:00:00,71.4054054054054,474.532710280374,111,1,7,2013-07-08
"4520",2013-07-08 08:00:00,69.8235294117647,447.653333333333,153,1,8,2013-07-08
"4521",2013-07-08 09:00:00,119.797169811321,451.4,212,1,9,2013-07-08
"4522",2013-07-08 10:00:00,97.0179372197309,445.110599078341,223,1,10,2013-07-08
"4523",2013-07-08 11:00:00,99.5722891566265,502.59509202454,166,1,11,2013-07-08
"4524",2013-07-08 12:00:00,139,510.482412060301,206,1,12,2013-07-08
"4525",2013-07-08 13:00:00,241.55376344086,533.138888888889,186,1,13,2013-07-08
"4526",2013-07-08 14:00:00,218.263157894737,458.089552238806,209,1,14,2013-07-08
"4527",2013-07-08 15:00:00,125.581632653061,481.173684210526,196,1,15,2013-07-08
"4528",2013-07-08 16:00:00,196.169154228856,529.581632653061,201,1,16,2013-07-08
"4529",2013-07-08 17:00:00,105.746192893401,479.231578947368,197,1,17,2013-07-08
"4530",2013-07-08 18:00:00,105.643902439024,522.825,205,1,18,2013-07-08
"4531",2013-07-08 19:00:00,56.3926701570681,429.074468085106,191,1,19,2013-07-08
"4532",2013-07-08 20:00:00,41.8697916666667,425.803278688525,192,1,20,2013-07-08
"4533",2013-07-08 21:00:00,41.0693641618497,395.68023255814,173,1,21,2013-07-08
"4534",2013-07-08 22:00:00,62.6162790697674,444.359281437126,172,1,22,2013-07-08
"4535",2013-07-08 23:00:00,78.3896103896104,439.893333333333,154,1,23,2013-07-08
"4536",2013-07-09 00:00:00,206.034782608696,490.287037037037,115,2,0,2013-07-09
"4537",2013-07-09 01:00:00,44.2222222222222,413.778947368421,99,2,1,2013-07-09
"4538",2013-07-09 02:00:00,27.6923076923077,408.213483146067,91,2,2,2013-07-09
"4539",2013-07-09 03:00:00,24.0945945945946,419.722222222222,74,2,3,2013-07-09
"4540",2013-07-09 04:00:00,22.2459016393443,386.6,61,2,4,2013-07-09
"4541",2013-07-09 05:00:00,31.6060606060606,379.166666666667,66,2,5,2013-07-09
"4542",2013-07-09 06:00:00,53.8933333333333,388.72602739726,75,2,6,2013-07-09
"4543",2013-07-09 07:00:00,31.4795918367347,466.905263157895,98,2,7,2013-07-09
"4544",2013-07-09 08:00:00,39.3812949640288,453.441176470588,139,2,8,2013-07-09
"4545",2013-07-09 09:00:00,40.4640883977901,462.085227272727,181,2,9,2013-07-09
"4546",2013-07-09 10:00:00,33.549504950495,434.517766497462,202,2,10,2013-07-09
"4547",2013-07-09 11:00:00,74.7763157894737,509.454954954955,228,2,11,2013-07-09
"4548",2013-07-09 12:00:00,81.5507246376812,506.72864321608,207,2,12,2013-07-09
"4549",2013-07-09 13:00:00,108.29797979798,558.471502590674,198,2,13,2013-07-09
"4550",2013-07-09 14:00:00,75.5365853658537,539.029850746269,205,2,14,2013-07-09
"4551",2013-07-09 15:00:00,346.630541871921,584.513227513228,203,2,15,2013-07-09
"4552",2013-07-09 16:00:00,204.015463917526,556.236559139785,194,2,16,2013-07-09
"4553",2013-07-09 17:00:00,108.227053140097,497.569948186529,207,2,17,2013-07-09
"4554",2013-07-09 18:00:00,296.590909090909,509.446009389671,220,2,18,2013-07-09
"4555",2013-07-09 19:00:00,141.593607305936,509.341584158416,219,2,19,2013-07-09
"4556",2013-07-09 20:00:00,229.828282828283,447.276041666667,198,2,20,2013-07-09
"4557",2013-07-09 21:00:00,99.1015228426396,479.188172043011,197,2,21,2013-07-09
"4558",2013-07-09 22:00:00,101.461139896373,449.385026737968,193,2,22,2013-07-09
"4559",2013-07-09 23:00:00,38.5766871165644,435.867088607595,163,2,23,2013-07-09
"4560",2013-07-10 00:00:00,23.3455882352941,409.582089552239,136,3,0,2013-07-10
"4561",2013-07-10 01:00:00,60.5714285714286,383.62037037037,112,3,1,2013-07-10
"4562",2013-07-10 02:00:00,29.9880952380952,360.536585365854,84,3,2,2013-07-10
"4563",2013-07-10 03:00:00,30.4193548387097,386.913978494624,93,3,3,2013-07-10
"4564",2013-07-10 04:00:00,23.2,365.47619047619,65,3,4,2013-07-10
"4565",2013-07-10 05:00:00,30.05,428.133333333333,60,3,5,2013-07-10
"4566",2013-07-10 06:00:00,24.6666666666667,373.375,66,3,6,2013-07-10
"4567",2013-07-10 07:00:00,27.4649122807018,408.781818181818,114,3,7,2013-07-10
"4568",2013-07-10 08:00:00,34.1863354037267,421.331210191083,161,3,8,2013-07-10
"4569",2013-07-10 09:00:00,50.6613756613757,416.635869565217,189,3,9,2013-07-10
"4570",2013-07-10 10:00:00,42.0884955752212,443.68778280543,226,3,10,2013-07-10
"4571",2013-07-10 11:00:00,187.159817351598,572.150234741784,219,3,11,2013-07-10
"4572",2013-07-10 12:00:00,202.427947598253,543.045662100457,229,3,12,2013-07-10
"4573",2013-07-10 13:00:00,176.57805907173,497.315555555556,237,3,13,2013-07-10
"4574",2013-07-10 14:00:00,375.145374449339,591.391509433962,227,3,14,2013-07-10
"4575",2013-07-10 15:00:00,276.556603773585,650.533980582524,212,3,15,2013-07-10
"4576",2013-07-10 16:00:00,125.560747663551,490.085714285714,214,3,16,2013-07-10
"4577",2013-07-10 17:00:00,78.3618090452261,491.015544041451,199,3,17,2013-07-10
"4578",2013-07-10 18:00:00,52.0659898477157,446.744791666667,197,3,18,2013-07-10
"4579",2013-07-10 19:00:00,47.6629834254144,469.920454545455,181,3,19,2013-07-10
"4580",2013-07-10 20:00:00,46.5343915343915,414.40782122905,189,3,20,2013-07-10
"4581",2013-07-10 21:00:00,47.4866310160428,405.264864864865,187,3,21,2013-07-10
"4582",2013-07-10 22:00:00,81.6813725490196,496.443298969072,204,3,22,2013-07-10
"4583",2013-07-10 23:00:00,47.078313253012,435.993788819876,166,3,23,2013-07-10
"4584",2013-07-11 00:00:00,30.8938053097345,438.614678899083,113,4,0,2013-07-11
"4585",2013-07-11 01:00:00,31.3508771929825,380.232142857143,114,4,1,2013-07-11
"4586",2013-07-11 02:00:00,30.2340425531915,368.489361702128,94,4,2,2013-07-11
"4587",2013-07-11 03:00:00,25.0813953488372,364.4,86,4,3,2013-07-11
"4588",2013-07-11 04:00:00,31.8625,403.688311688312,80,4,4,2013-07-11
"4589",2013-07-11 05:00:00,36.2388059701493,354.015625,67,4,5,2013-07-11
"4590",2013-07-11 06:00:00,34.625,396.97619047619,88,4,6,2013-07-11
"4591",2013-07-11 07:00:00,49.5882352941176,431.79,102,4,7,2013-07-11
"4592",2013-07-11 08:00:00,37.8680555555556,422.539007092199,144,4,8,2013-07-11
"4593",2013-07-11 09:00:00,25.28,414.772413793103,150,4,9,2013-07-11
"4594",2013-07-11 10:00:00,43.2280701754386,391.9,171,4,10,2013-07-11
"4595",2013-07-11 11:00:00,32.5593220338983,435.777777777778,177,4,11,2013-07-11
"4596",2013-07-11 12:00:00,53.4334975369458,451.676923076923,203,4,12,2013-07-11
"4597",2013-07-11 13:00:00,130.534031413613,569.876344086022,191,4,13,2013-07-11
"4598",2013-07-11 14:00:00,228.744186046512,518.383495145631,215,4,14,2013-07-11
"4599",2013-07-11 15:00:00,152.010309278351,553.933701657459,194,4,15,2013-07-11
"4600",2013-07-11 16:00:00,109.346153846154,572.132352941176,208,4,16,2013-07-11
"4601",2013-07-11 17:00:00,83.374358974359,520.193717277487,195,4,17,2013-07-11
"4602",2013-07-11 18:00:00,57.6172248803828,489.946341463415,209,4,18,2013-07-11
"4603",2013-07-11 19:00:00,55.2135922330097,419.167487684729,206,4,19,2013-07-11
"4604",2013-07-11 20:00:00,49.3930348258707,405.444444444444,201,4,20,2013-07-11
"4605",2013-07-11 21:00:00,61.3636363636364,404.956284153005,187,4,21,2013-07-11
"4606",2013-07-11 22:00:00,38.0828025477707,435.077922077922,157,4,22,2013-07-11
"4607",2013-07-11 23:00:00,31.5874125874126,367.623188405797,143,4,23,2013-07-11
"4608",2013-07-12 00:00:00,428.992753623188,405.977611940299,138,5,0,2013-07-12
"4609",2013-07-12 01:00:00,26.7735849056604,367.326923076923,106,5,1,2013-07-12
"4610",2013-07-12 02:00:00,26.2660550458716,366.842592592593,109,5,2,2013-07-12
"4611",2013-07-12 03:00:00,25.3733333333333,359.888888888889,75,5,3,2013-07-12
"4612",2013-07-12 04:00:00,29.865671641791,395.378787878788,67,5,4,2013-07-12
"4613",2013-07-12 05:00:00,27.4473684210526,387.513157894737,76,5,5,2013-07-12
"4614",2013-07-12 06:00:00,29.5979381443299,402.362637362637,97,5,6,2013-07-12
"4615",2013-07-12 07:00:00,40.5045045045045,431.711711711712,111,5,7,2013-07-12
"4616",2013-07-12 08:00:00,28.2553191489362,442.95,141,5,8,2013-07-12
