,latlon,zip_code
8719,"40.69625,-73.97909",11205
8720,"40.731007,-73.87384",11373
8721,"40.780224,-73.80255",11357
8722,"40.68337,-73.855286",11416
8723,"40.829487,-73.81962",10465
8724,"40.63418,-74.016304",11220
8725,"40.77234,-73.95269",10075
8726,"40.69003,-73.911",11207
8727,"40.699017,-73.80696",11435
8728,"40.73846,-73.7982",11365
8729,"40.786068,-73.83744",11356
8730,"40.788372,-73.9563",10128
8731,"40.732536,-73.765564",11364
8732,"40.594593,-73.99551",11214
8733,"40.67974,-73.89213",11207
8734,"40.598312,-73.96119",11223
8735,"40.721233,-73.73634",11428
8736,"40.600136,-74.11303",10304
8737,"40.827713,-73.92223",10452
8738,"40.64421,-74.111725",10310
8739,"40.67818,-73.870705",11208
8740,"40.640827,-74.17976",10303
8741,"40.884693,-73.83592",10466
8742,"40.730633,-73.761505",11427
8743,"40.70797,-73.9568",11211
8744,"40.639786,-73.89358",11236
8745,"40.86535,-73.89493",10468
8746,"40.743397,-73.9384",11101
8747,"40.698143,-73.98555",11201
8748,"40.563446,-74.169754",10312
8749,"40.76314,-73.793236",11358
8750,"40.719566,-73.94561",11222
8751,"40.598045,-73.99661",11214
8752,"40.606064,-74.13184",10314
8753,"40.599648,-74.09163",10304
8754,"40.679653,-73.88556",11207
8755,"40.668026,-73.77343",11434
8756,"40.670937,-73.9023",11207
8757,"40.682404,-73.976265",11217
8758,"40.836407,-73.94851",10032
8759,"40.671978,-73.990616",11215
8760,"40.659008,-73.94527",11203
8761,"40.664707,-73.92824",11212
8762,"40.694767,-73.74698",11412
8763,"40.655624,-73.98091",11218
8764,"40.68594,-73.84686",11416
8765,"40.587986,-74.16593",10314
8766,"40.86469,-73.830536",10475
8767,"40.58676,-74.16381",10314
8768,"40.670094,-73.907974",11212
8769,"40.70816,-73.8029",11432
8770,"40.682644,-73.97175",11217
8771,"40.722324,-74.01178",10013
8772,"40.843464,-73.89286",10457
8773,"40.678898,-73.922295",11233
8774,"40.672848,-73.9675",11238
8775,"40.71307,-73.75362",11423
8776,"40.679913,-74.00226",11231
8777,"40.906338,-73.8965",10471
8778,"40.81275,-73.94558",10027
8779,"40.605114,-73.81973",11693
8780,"40.60612,-73.96565",11223
8781,"40.66012,-73.86916",11208
8782,"40.667587,-73.77972",11434
8783,"40.680225,-74.00481",11231
8784,"40.845642,-73.90211",10457
8785,"40.659473,-73.88489",11207
8786,"40.799168,-73.942894",10035
8787,"40.71618,-73.942085",11211
8788,"40.727818,-73.99476",10012
8789,"40.757328,-73.73942",11362
8790,"40.677357,-73.88687",11207
8791,"40.71335,-73.90381",11378
8792,"40.718136,-73.75726",11423
8793,"40.614246,-74.15379",10314
8794,"40.67045,-73.793335",11436
8795,"40.643093,-73.878204",11239
8796,"40.868847,-73.831505",10475
8797,"40.744404,-73.94032",11101
8798,"40.630127,-73.94482",11210
8799,"40.876434,-73.87364",10467
8800,"40.797813,-73.971344",10025
8801,"40.73618,-73.99772",10011
8802,"40.648197,-73.91023",11236
8803,"40.584297,-74.15796",10314
8804,"40.55381,-74.134995",10306
8805,"40.80502,-73.94124",10027
8806,"40.78175,-73.98107",10023
8807,"40.743626,-73.73437",11364
8808,"40.719852,-73.94442",11222
8809,"40.60347,-73.95729",11229
8810,"40.697613,-73.98496",11201
8811,"40.885868,-73.80574",10464
8812,"40.87054,-73.9059",10463
8813,"40.68509,-73.80518",11435
8814,"40.690277,-73.871735",11208
8815,"40.752693,-73.932915",11101
8816,"40.65258,-73.74452",11422
8817,"40.684437,-73.88976",11385
8818,"40.685574,-73.98133",11217
8819,"40.889297,-73.83313",10466
8820,"40.599777,-74.002045",11214
8821,"40.853443,-73.889275",10458
8822,"40.7081,-73.914185",11385
8823,"40.82314,-73.938644",10039
8824,"40.68197,-73.94991",11216
8825,"40.859203,-73.880844",10458
8826,"40.87685,-73.90635",10463
8827,"40.707497,-73.96097",11211
8828,"40.623367,-73.989494",11204
8829,"40.722904,-74.00492",10013
8830,"40.709053,-73.96711",11249
8831,"40.72691,-73.80692",11366
8832,"40.68877,-73.96",11238
8833,"40.676933,-73.92011",11233
8834,"40.762127,-73.99739",10036
8835,"40.88377,-73.89318",10463
8836,"40.831085,-73.86909",10472
8837,"40.687786,-73.96957",11205
8838,"40.7879,-73.95368",10029
8839,"40.683933,-73.91228",11207
8840,"40.584675,-73.96345",11235
8841,"40.683926,-73.946945",11216
8842,"40.734184,-73.723114",11426
8843,"40.699894,-73.80957",11435
8844,"40.649715,-73.97502",11218
8845,"40.678387,-74.00247",11231
8846,"40.694065,-73.80142",11435
8847,"40.66643,-73.78424",11434
8848,"40.637516,-74.166145",10303
8849,"40.845795,-73.9444",10032
8850,"40.764484,-73.93395",11106
8851,"40.88089,-73.908554",10463
8852,"40.696293,-73.96091",11205
8853,"40.882507,-73.83048",10475
8854,"40.755928,-73.91928",11101
8855,"40.665684,-73.820435",11420
8856,"40.6918,-73.81049",11419
8857,"40.66763,-73.76173",11413
8858,"40.798534,-73.923035",10035
8859,"40.68125,-73.764824",11434
8860,"40.69416,-73.94896",11206
8861,"40.768314,-73.99535",10019
8862,"40.688595,-73.91659",11221
8863,"40.538715,-74.14903",10308
8864,"40.83606,-73.82512",10465
8865,"40.56015,-74.19968",10314
8866,"40.84707,-73.832085",10461
8867,"40.763443,-73.88302",11370
8868,"40.76155,-73.99408",10036
8869,"40.776905,-73.84623",11356
8870,"40.88339,-73.90231",10463
8871,"40.730442,-73.91367",11377
8872,"40.851807,-73.90683",10453
8873,"40.599213,-73.99907",11214
8874,"40.732563,-74.003395",10014
8875,"40.759842,-73.95932",10065
8876,"40.617966,-74.08084",10304
8877,"40.65091,-73.93183",11203
8878,"40.705032,-73.909",11385
8879,"40.861687,-73.92439",10034
8880,"40.65732,-73.89336",11207
8881,"40.628185,-74.14792",10303
8882,"40.679173,-73.96701",11238
8883,"40.75759,-73.78108",11361
8884,"40.8714,-73.88714",10458
8885,"40.666725,-73.94245",11213
8886,"40.691868,-73.91503",11221
8887,"40.73663,-73.74261",11364
8888,"40.647766,-74.02191",11220
8889,"40.673256,-73.9307",11213
8890,"40.87072,-73.894455",10468
8891,"40.600834,-74.12096",10314
8892,"40.714584,-73.961525",11249
8893,"40.55733,-74.153015",10308
8894,"40.79672,-73.81472",11357
8895,"40.759193,-73.99207",10036
8896,"40.62467,-74.1418",10302
8897,"40.685154,-73.90992",11207
8898,"40.679962,-73.83901",11417
8899,"40.60809,-74.14111",10314
8900,"40.75858,-73.82562",11355
8901,"40.622433,-74.15937",10303
8902,"40.8804,-73.87707",10467
8903,"40.83413,-73.926865",10452
8904,"40.831947,-73.91987",10452
8905,"40.57969,-74.100395",10306
8906,"40.823593,-73.93096",10451
8907,"40.876087,-73.85419",10469
8908,"40.706264,-73.941315",11206
8909,"40.661907,-73.931465",11203
8910,"40.687023,-73.97621",11217
8911,"40.744976,-73.748634",11364
8912,"40.698215,-73.96178",11205
8913,"40.900196,-73.89012",10471
8914,"40.755558,-73.9383",11101
8915,"40.703613,-73.749565",11412
8916,"40.64553,-74.07766",10301
8917,"40.680817,-73.93464",11233
8918,"40.644695,-73.90185",11236
8919,"40.76457,-73.97364",10021
8920,"40.66525,-73.73952",11422
8921,"40.807037,-73.949745",10027
8922,"40.755795,-73.96102",10022
8923,"40.563503,-74.13265",10306
8924,"40.877743,-73.908516",10463
8925,"40.6486,-73.91397",11236
8926,"40.75537,-73.98746",10036
8927,"40.825382,-73.86271",10473
8928,"40.58023,-74.15316",10314
8929,"40.82453,-73.8203",10465
8930,"40.682724,-73.88539",11208
8931,"40.63143,-73.902176",11236
8932,"40.59719,-73.99857",11214
8933,"40.885876,-73.900246",10463
8934,"40.646152,-73.879875",11239
8935,"40.865246,-73.849594",10469
8936,"40.888325,-73.828285",10466
8937,"40.60863,-74.13081",10314
8938,"40.661148,-73.93417",11203
8939,"40.679462,-73.984665",11217
8940,"40.705086,-73.774185",11412
8941,"40.67973,-73.75148",11413
8942,"40.667133,-73.98035",11215
8943,"40.65724,-73.94808",11225
8944,"40.660583,-73.900665",11212
8945,"40.862457,-73.91413",10468
8946,"40.707943,-73.91394",11385
8947,"40.674984,-73.896675",11207
8948,"40.814415,-73.85012",10473
8949,"40.706676,-73.79147",11433
8950,"40.881687,-73.82999",10475
8951,"40.72785,-73.81395",11367
8952,"40.67714,-73.90375",11233
8953,"40.656548,-73.88277",11207
8954,"40.60559,-74.13178",10314
8955,"40.84065,-73.91902",10452
8956,"40.65461,-73.922",11203
8957,"40.6843,-73.94121",11221
8958,"40.843353,-73.91933",10452
8959,"40.83993,-73.86497",10460
8960,"40.8388,-73.91013",10457
8961,"40.7006,-73.94763",11206
8962,"40.78546,-73.973854",10024
8963,"40.878746,-73.84241",10469
8964,"40.753456,-73.941414",11101
8965,"40.7508,-73.99078",10001
8966,"40.75488,-73.775406",11361
8967,"40.606995,-74.16967",10314
8968,"40.724823,-74.00948",10013
8969,"40.699265,-73.91482",11237
8970,"40.705685,-74.011444",10004
8971,"40.896114,-73.89677",10471
8972,"40.890076,-73.819855",10466
8973,"40.86656,-73.93031",10034
8974,"40.674385,-73.87897",11208
8975,"40.648705,-74.010254",11220
8976,"40.789783,-73.81419",11357
8977,"40.90348,-73.85035",10470
8978,"40.63723,-74.132835",10302
8979,"40.89608,-73.86692",10470
8980,"40.59855,-74.1289",10314
8981,"40.738987,-73.916695",11377
8982,"40.537327,-74.23738",10309
8983,"40.623665,-74.00034",11219
8984,"40.637135,-74.080864",10301
8985,"40.735092,-73.98296",10003
8986,"40.72867,-74.00594",10014
8987,"40.895622,-73.87573",10470
8988,"40.686737,-73.72637",11411
8989,"40.658287,-73.7291",11422
8990,"40.714638,-73.939995",11211
8991,"40.704403,-73.814445",11435
8992,"40.654156,-73.838646",11414
8993,"40.773838,-73.982124",10023
8994,"40.75888,-73.93011",11106
8995,"40.66448,-73.84113",11414
8996,"40.813496,-73.95312",10027
8997,"40.6711,-73.9364",11213
8998,"40.86443,-73.88795",10458
8999,"40.704254,-73.82638",11415
9000,"40.600754,-74.13774",10314
9001,"40.838688,-73.93779",10032
9002,"40.73928,-74.002914",10014
9003,"40.761436,-73.76995",11361
9004,"40.80016,-73.93538",10035
9005,"40.70681,-73.950424",11211
9006,"40.74644,-73.99767",10001
9007,"40.8446,-73.92196",10452
9008,"40.636814,-74.157715",10303
9009,"40.674427,-73.80078",11436
9010,"40.706696,-74.015884",10006
9011,"40.73583,-73.98911",10003
9012,"40.661858,-73.746185",11413
9013,"40.768543,-73.9657",10065
9014,"40.771507,-73.952866",10075
9015,"40.60696,-74.16232",10314
9016,"40.67971,-73.89238",11207
9017,"40.61861,-74.09108",10301
9018,"40.550144,-74.182526",10312
9019,"40.633835,-73.982605",11219
9020,"40.661854,-73.86938",11208
9021,"40.773464,-73.891365",11370
9022,"40.626816,-74.07416",10304
9023,"40.74303,-73.83216",11367
9024,"40.76712,-73.95437",10021
9025,"40.68166,-73.90397",11207
9026,"40.739082,-73.79205",11365
9027,"40.635185,-73.92862",11234
9028,"40.647305,-73.88552",11239
9029,"40.70786,-73.92274",11237
9030,"40.61641,-74.12346",10314
9031,"40.757343,-73.973885",10022
9032,"40.718792,-73.98902",10002
9033,"40.752037,-73.942726",11101
9034,"40.68954,-73.95434",11205
9035,"40.60307,-74.14047",10314
9036,"40.579914,-73.97093",11224
9037,"40.696014,-73.98414",11201
9038,"40.59691,-74.167244",10314
9039,"40.821342,-73.835846",10465
9040,"40.837433,-73.88771",10460
9041,"40.74952,-73.971466",10017
9042,"40.716663,-73.946465",11211
9043,"40.7437,-73.83594",11355
9044,"40.666134,-73.99225",11215
9045,"40.685513,-73.88187",11208
9046,"40.811214,-73.95363",10027
9047,"40.714577,-73.80733",11432
9048,"40.71642,-73.77429",11432
9049,"40.861954,-73.90567",10468
9050,"40.744045,-73.97412",10016
9051,"40.73463,-73.99882",10011
9052,"40.78336,-73.95489",10128
9053,"40.678425,-73.92744",11233
9054,"40.88661,-73.90014",10463
9055,"40.67647,-73.89703",11207
9056,"40.786285,-73.79686",11357
9057,"40.67613,-73.884865",11207
9058,"40.67816,-73.897484",11207
9059,"40.7786,-73.84885",11356
9060,"40.679356,-73.87979",11208
9061,"40.762035,-73.99003",10036
9062,"40.763355,-73.99945",10036
9063,"40.59609,-73.98129",11223
9064,"40.636024,-74.13514",10302
9065,"40.756893,-73.93044",11106
9066,"40.845886,-73.913506",10453
9067,"40.59605,-74.14188",10314
9068,"40.661743,-73.94784",11225
9069,"40.668266,-73.84214",11414
9070,"40.70576,-73.91022",11385
9071,"40.664776,-73.99172",11215
9072,"40.6075,-74.14637",10314
9073,"40.822216,-73.90103",10459
9074,"40.71574,-73.90603",11378
9075,"40.755013,-73.93434",11101
9076,"40.684032,-73.95404",11216
9077,"40.767788,-73.95912",10021
9078,"40.639725,-74.139404",10302
9079,"40.72403,-73.755196",11427
9080,"40.58681,-74.09272",10305
9081,"40.646927,-74.00126",11220
9082,"40.905758,-73.904434",10471
9083,"40.86231,-73.913704",10468
9084,"40.712337,-73.9941",10002
9085,"40.64312,-74.11262",10310
9086,"40.857105,-73.86834",10467
9087,"40.91207,-73.900604",10471
9088,"40.706985,-73.83782",11418
9089,"40.663494,-73.785835",11430
9090,"40.685574,-73.869774",11208
9091,"40.759525,-73.965836",10022
9092,"40.578693,-73.976326",11224
9093,"40.867043,-73.87261",10467
9094,"40.848694,-73.93047",10033
9095,"40.887215,-73.84733",10466
9096,"40.67227,-73.99935",11231
9097,"40.749832,-73.93866",11101
9098,"40.84533,-73.9233",10453
9099,"40.8895,-73.84508",10466
9100,"40.770535,-73.83405",11354
9101,"40.84197,-73.90417",10457
9102,"40.69772,-73.96758",11205
9103,"40.835693,-73.865135",10460
9104,"40.69317,-73.74483",11411
9105,"40.739162,-73.9769",10016
9106,"40.784473,-73.95197",10128
9107,"40.628387,-74.107124",10310
9108,"40.857014,-73.84307",10461
9109,"40.67494,-73.956406",11216
9110,"40.67546,-73.73385",11422
9111,"40.631573,-73.99547",11219
9112,"40.642056,-74.075325",10301
9113,"40.665558,-73.72985",11422
9114,"40.622257,-74.12426",10314
9115,"40.674377,-73.89671",11207
9116,"40.70537,-73.775826",11423
9117,"40.677086,-73.991776",11231
9118,"40.75111,-73.99682",10001
9119,"40.845562,-73.9307",10033
9120,"40.771626,-73.87611",11369
9121,"40.841183,-73.82535",10465
9122,"40.618164,-73.98861",11204
9123,"40.619328,-74.00417",11228
9124,"40.57811,-74.111206",10306
9125,"40.71211,-73.98493",10002
9126,"40.665916,-73.89434",11207
9127,"40.684483,-73.84526",11416
9128,"40.65942,-73.761116",11413
9129,"40.591232,-74.09973",10304
9130,"40.88967,-73.89825",10471
9131,"40.572224,-74.12139",10306
9132,"40.768646,-73.96983",10021
9133,"40.679424,-73.95315",11216
9134,"40.693157,-73.945885",11206
9135,"40.729897,-73.82386",11367
9136,"40.83226,-73.851135",10462
9137,"40.605682,-74.13976",10314
9138,"40.74996,-73.85131",11368
9139,"40.662804,-73.98834",11215
9140,"40.70916,-73.960846",11211
9141,"40.66571,-73.87107",11208
9142,"40.881687,-73.90283",10463
9143,"40.71464,-73.93537",11211
9144,"40.705498,-73.81059",11435
9145,"40.713585,-73.94763",11211
9146,"40.812313,-73.93136",10451
9147,"40.6094,-73.967674",11223
9148,"40.634026,-74.123886",10310
9149,"40.8375,-73.91061",10456
9150,"40.704716,-73.90845",11385
9151,"40.763496,-73.80734",11354
9152,"40.759064,-73.91229",11103
9153,"40.68973,-73.91857",11221
9154,"40.757656,-73.78229",11361
9155,"40.81023,-73.9301",10451
9156,"40.633892,-74.13012",10302
9157,"40.66009,-73.77416",11434
9158,"40.734818,-73.77777",11366
9159,"40.89193,-73.848076",10466
9160,"40.658924,-74.00302",11232
9161,"40.60331,-74.01712",11228
9162,"40.75691,-73.76768",11361
9163,"40.857105,-73.90936",10453
9164,"40.885296,-73.82724",10475
9165,"40.640648,-73.953316",11226
9166,"40.670967,-73.7701",11434
9167,"40.7093,-74.0029",10038
9168,"40.677757,-73.864296",11208
9169,"40.57233,-74.16987",10314
9170,"40.834408,-73.84957",10462
9171,"40.676327,-73.86547",11208
9172,"40.69616,-73.78661",11433
9173,"40.70421,-73.96121",11249
9174,"40.675236,-73.890884",11207
9175,"40.804592,-73.9116",10454
9176,"40.61255,-73.96287",11230
9177,"40.67616,-73.91094",11233
9178,"40.643467,-74.02277",11220
9179,"40.849606,-73.891815",10457
9180,"40.699303,-73.93564",11206
9181,"40.72381,-73.93849",11222
9182,"40.85287,-73.88182",10458
9183,"40.833443,-73.88897",10460
9184,"40.784462,-73.97737",10024
9185,"40.684875,-73.970894",11238
9186,"40.71574,-73.83299",11375
9187,"40.638554,-74.12916",10302
9188,"40.716297,-73.7559",11423
9189,"40.710175,-73.84907",11375
9190,"40.824837,-73.87053",10472
9191,"40.865246,-73.844734",10469
9192,"40.605396,-74.169815",10314
9193,"40.82755,-73.93126",10451
9194,"40.575333,-74.16179",10314
9195,"40.616413,-74.103516",10301
9196,"40.69788,-73.971794",11251
9197,"40.699345,-73.98299",11201
9198,"40.74718,-73.80304",11355
9199,"40.780178,-73.89712",11105
9200,"40.87912,-73.87139",10467
9201,"40.66654,-73.99509",11215
9202,"40.70569,-73.806145",11435
9203,"40.579033,-73.98438",11224
9204,"40.762455,-73.96804",10022
9205,"40.706238,-73.93942",11206
9206,"40.76096,-73.963234",10065
9207,"40.71681,-73.946465",11211
9208,"40.693684,-73.98723",11201
9209,"40.66371,-73.759224",11413
9210,"40.74163,-73.9446",11101
9211,"40.64598,-73.884026",11239
9212,"40.86505,-73.824875",10475
9213,"40.682987,-73.86195",11416
9214,"40.888588,-73.849884",10466
9215,"40.73404,-73.86449",11374
9216,"40.614525,-74.15441",10314
9217,"40.781063,-73.949425",10128
9218,"40.73636,-74.0083",10014
9219,"40.615574,-74.15711",10314
9220,"40.653385,-73.93736",11203
9221,"40.839966,-73.89007",10460
9222,"40.824017,-73.82203",10465
9223,"40.77922,-73.9849",10023
9224,"40.760403,-73.98748",10036
9225,"40.739395,-73.87792",11373
9226,"40.66002,-73.99123",11215
9227,"40.66457,-73.99713",11232
9228,"40.604156,-74.08382",10304
9229,"40.67468,-73.90976",11233
9230,"40.75221,-73.90443",11377
9231,"40.8511,-73.90468",10453
9232,"40.847557,-73.91623",10453
9233,"40.72029,-73.95723",11249
9234,"40.718277,-73.86358",11379
9235,"40.681652,-73.98019",11217
9236,"40.661892,-73.77571",11434
9237,"40.8528,-73.897804",10457
9238,"40.720158,-73.99354",10002
9239,"40.700768,-73.990944",11201
9240,"40.767815,-73.80109",11358
9241,"40.6794,-73.91649",11233
9242,"40.66564,-73.77896",11434
9243,"40.60803,-73.960045",11229
9244,"40.70188,-73.80553",11435
9245,"40.67287,-73.97092",11238
9246,"40.830143,-73.891106",10459
9247,"40.70224,-73.9445",11206
9248,"40.70452,-73.931404",11206
9249,"40.589893,-73.79784",11692
9250,"40.730656,-73.745514",11427
9251,"40.63804,-73.88757",11236
9252,"40.876495,-73.88321",10458
9253,"40.830433,-73.90123",10456
9254,"40.597683,-73.96686",11223
9255,"40.703213,-73.863106",11385
9256,"40.841087,-73.86447",10462
9257,"40.85409,-73.894066",10457
9258,"40.74147,-73.989075",10010
9259,"40.607628,-74.15947",10314
9260,"40.62194,-73.96865",11230
9261,"40.682487,-73.97086",11238
9262,"40.832893,-73.8695",10472
9263,"40.670795,-73.87809",11208
9264,"40.8618,-73.82947",10469
9265,"40.776833,-73.911705",11105
9266,"40.762215,-73.82746",11354
9267,"40.857243,-73.92729",10040
9268,"40.678787,-73.952805",11216
9269,"40.706898,-73.93875",11206
9270,"40.606384,-74.189415",10314
9271,"40.765476,-73.99755",10019
9272,"40.69843,-73.83893",11418
9273,"40.590584,-73.991714",11214
9274,"40.6022,-74.06312",10305
9275,"40.708294,-73.7385",11429
9276,"40.85592,-73.9172",10453
